Index,Number_Classes,Number_Students,Average_Students,Question_Per_Student,PeerEval_Per_Student,RollC_Per_Student,Feedback_Per_Student,Total_Interaction
4909,19,311,16.36842105,1.006430868,9.266881029,4.990353698,0.080385852,8614
4910,3,145,48.33333333,0.620689655,13.76551724,16.80689655,0.303448276,11124
4911,8,319,39.875,0.282131661,4.777429467,1.526645768,0.05015674,22696
4912,8,298,37.25,0.620805369,1.906040268,7.634228188,4.526845638,17528
4913,20,523,26.15,0.722753346,0.89292543,4.971319312,1.2791587,37893
4914,19,729,38.36842105,0.252400549,0.155006859,8.262002743,0.079561043,9812
4915,3,125,41.66666667,0.072,0,32.64,0.048,4147
4916,10,250,25,0.22,0,12.536,0.164,4938
4917,12,450,37.5,0.153333333,0,5.562222222,0.884444444,6709
4918,5,177,35.4,0.248587571,0,7.581920904,0.011299435,1832
4919,7,324,46.28571429,0.441358025,0,4.12654321,0.012345679,4312
4920,5,147,29.4,0.482993197,0,0.734693878,0,1111
4921,2,128,64,0.234375,41.484375,0,0,5326
4922,34,808,23.76470588,0.012376238,0.326732673,0.008663366,0.001237624,296
4923,25,661,26.44,0.232980333,0,1.033282905,0.006051437,3450
4924,7,266,38,0,0,0.763157895,0,203
4925,32,961,30.03125,0.107180021,12.50988554,9.329864724,0.02289282,22732
4926,22,727,33.04545455,2.122420908,0,7.43741403,0.034387895,37893
4927,30,961,32.03333333,0.121748179,0,3.428720083,0.048907388,10049
4928,26,770,29.61538462,0.001298701,0,0.748051948,0.001298701,577
4929,3,183,61,0.010928962,0,0.710382514,0,256
4930,15,588,39.2,0.56292517,0,11.05952381,0.767006803,16892
4931,12,395,32.91666667,0.037974684,0,1.326582278,0,966
4932,9,385,42.77777778,0.387012987,7.220779221,4.233766234,0,4525
4933,17,683,40.17647059,0.166910688,0,3.720351391,0.005856515,6497
4934,7,225,32.14285714,0.12,0,1.24,0.004444444,7750
4935,55,1162,21.12727273,0.082616179,2.639414802,1.040447504,0.002581756,5011
4936,55,1875,34.09090909,0.007466667,0.186666667,3.194666667,0.017066667,6482
4937,12,332,27.66666667,0.072289157,0.84939759,0.087349398,0.003012048,605
4938,50,1445,28.9,0.009688581,0.173010381,3.522491349,0.005536332,5422
4939,44,1532,34.81818182,0.080939948,0,6.936684073,0.005874674,50402
4940,65,1662,25.56923077,0.290012034,0,4.125752106,0.015643803,68483
4941,112,1787,15.95535714,0.164521544,0,3.613318411,0.022383884,66048
4942,48,925,19.27083333,0.042162162,0,5.157837838,0.00972973,8849
4943,32,1741,54.40625,0.046524986,0,2.120620333,0.00229753,5686
4944,9,140,15.55555556,0.071428571,0,6.607142857,0,956
4945,46,794,17.26086957,0.115869018,0,0.170025189,0.001259446,2600
4946,21,631,30.04761905,0.316957211,1.724247227,0.082408875,0.076069731,7012
4947,5,204,40.8,0.259803922,0,0.710784314,0,2232
4948,50,2029,40.58,0.014292755,1.082799409,2.547067521,0.018728438,10635
4949,3,118,39.33333333,0,0,7.262711864,0,857
4950,27,1119,41.44444444,0.36997319,1.849865952,6.201966041,0.004468275,16711
4951,15,574,38.26666667,0.733449477,17.62369338,3.475609756,0.017421603,35101
4952,3,145,48.33333333,0.427586207,555.3448276,8.482758621,0.082758621,85213
4953,6,132,22,0.151515152,21.36363636,0,0,2868
4954,3,79,26.33333333,0.405063291,22.26582278,0.012658228,0.075949367,2471
4955,4,73,18.25,0.068493151,4.383561644,0.02739726,0,385
4956,1,92,92,0.108695652,0.456521739,4.097826087,0,510
4957,31,570,18.38709677,0,0,2.540350877,0,1448
4958,19,351,18.47368421,0.042735043,0,3.783475783,0.065527066,2232
4959,4,193,48.25,0,0,4.544041451,0.010362694,879
4960,8,352,44,0.017045455,0,2.306818182,0,1334
4961,10,284,28.4,0,0,2.802816901,0.003521127,797
4962,16,710,44.375,0,0,0.887323944,0.011267606,638
4963,4,188,47,0.14893617,0,2.819148936,0.079787234,1324
4964,2,83,41.5,0.337349398,0,6.108433735,0.13253012,882
4965,3,128,42.66666667,0.0546875,0,2.5703125,0.0234375,484
4966,3,86,28.66666667,0.058139535,0,2.418604651,0.011627907,1387
4967,10,221,22.1,0.07239819,0,0.814479638,0,300
4968,26,825,31.73076923,0,0,0.132121212,0,109
4969,3,178,59.33333333,0.028089888,0,0.573033708,0.005617978,104
4970,47,1231,26.19148936,0.661251015,28.12022746,2.951259139,0.001624695,62369
4971,14,614,43.85714286,0.571661238,39.34690554,13.50325733,0.179153094,34317
4972,19,884,46.52631579,0.088235294,17.14027149,5.141402715,0.002262443,27829
4973,24,1088,45.33333333,0.295955882,8.764705882,0.265625,0.003676471,13820
4974,2,55,27.5,0.745454545,154.8363636,0,0,9058
4975,53,1775,33.49056604,0.053521127,3.483943662,6.041690141,0.001690141,20482
4976,13,773,59.46153846,0.15912031,7.936610608,10.94825356,0.477360931,24009
4977,22,929,42.22727273,0.248654467,4.652314316,2.6598493,0.002152853,24742
4978,5,208,41.6,0.100961538,15.69230769,0,0,3666
4979,2,47,23.5,1.14893617,61.70212766,7.680851064,0.382978723,7604
4980,13,341,26.23076923,0.384164223,8.413489736,0.615835777,0.005865103,4204
4981,28,706,25.21428571,0.797450425,3.801699717,4.580736544,0.220963173,22297
4982,3,91,30.33333333,0.813186813,27.42857143,1.065934066,0.076923077,4346
4983,4,247,61.75,0.615384615,6.748987854,9.137651822,0.16194332,11138
4984,5,175,35,0.177142857,8.148571429,3.314285714,0.4,2775
4985,5,277,55.4,0.014440433,4.093862816,4.555956679,0.010830325,2399
4986,8,396,49.5,0.098484848,2.348484848,0.133838384,0.005050505,1690
4987,45,1552,34.48888889,1.164948454,0.556701031,5.758376289,0.083118557,138289
4988,2,27,13.5,0.037037037,31.55555556,0.777777778,0,873
4989,8,359,44.875,0.164345404,0.863509749,6.715877437,0.025069638,3734
4990,32,907,28.34375,0.47629548,0.031973539,1.910694598,0.015435502,10947
4991,85,2431,28.6,0.127519539,0,7.691896339,0.635952283,87414
4992,15,819,54.6,0.04029304,0,7.726495726,0.021978022,7686
4993,17,751,44.17647059,0.00665779,0,7.03861518,0.00665779,5378
4994,27,945,35,0.058201058,0,5.023280423,0.038095238,9887
4995,17,1092,64.23529412,0.989010989,0,4.04029304,0.005494505,52174
4996,11,370,33.63636364,0,0,11.25405405,0.024324324,4173
4997,19,417,21.94736842,0.141486811,0,9.335731415,0.007194245,4798
4998,28,1087,38.82142857,0.146274149,0,3.285188592,0.001839926,43198
4999,9,489,54.33333333,0.00204499,0,7.290388548,0.00204499,3567
5000,16,794,49.625,0.583123426,0,4.086901763,0.022670025,48951
5001,49,1749,35.69387755,0.030874786,0,1.758719268,0.002858776,3978
5002,15,465,31,0.113978495,0,6.232258065,0.309677419,3465
5003,26,541,20.80769231,0.099815157,0,4.133086876,0.003696858,22804
5004,23,974,42.34782609,0.056468172,0,2.216632444,0.003080082,3050
5005,17,539,31.70588235,0.011131725,0,3.979591837,0.020408163,2310
5006,8,234,29.25,0.008547009,0,8.944444444,0.017094017,2491
5007,40,1174,29.35,0.15076661,0,1.580919932,0.005110733,9178
5008,19,722,38,0.110803324,0,2.53601108,0.013850416,10517
5009,40,1437,35.925,0,0,1.189283229,0,1709
5010,34,942,27.70588235,0.090233546,0,1.81104034,0.004246285,16082
5011,10,456,45.6,0.565789474,0,3.655701754,0.004385965,11416
5012,6,316,52.66666667,0.056962025,0,5.139240506,0.006329114,1875
5013,46,1120,24.34782609,0.235714286,0,1.429464286,0.326785714,7979
5014,5,201,40.2,1.243781095,0,7.945273632,0.039800995,8561
5015,4,118,29.5,0,0,13.06779661,0.008474576,1543
5016,67,1851,27.62686567,0.020529444,0,0.78552134,0,3989
5017,26,694,26.69230769,0.010086455,0,2.080691643,0.001440922,4581
5018,46,1157,25.15217391,0.187554019,0,1.210890233,0.006914434,23922
5019,44,911,20.70454545,0.025246981,0,1.523600439,0.006586169,2859
5020,17,459,27,0.708061002,0,2.640522876,0.015250545,8075
5021,15,660,44,0.024242424,0,1.295454545,0.009090909,1237
5022,16,485,30.3125,0.002061856,0,1.682474227,0.004123711,818
5023,25,1027,41.08,0.255111977,0,0.786757546,0.003894839,7939
5024,11,489,44.45454545,0.128834356,0,1.572597137,0.00204499,1922
5025,19,517,27.21052632,0.13926499,0,1.439071567,0,9954
5026,24,773,32.20833333,0.007761966,0,0.948253558,0.01164295,829
5027,53,1791,33.79245283,0.033500838,0,0.390284757,0.000558347,14011
5028,59,2003,33.94915254,0.077383924,0,0.314028957,0.02646031,6566
5029,13,247,19,0.048582996,0,2.433198381,0.008097166,948
5030,1,45,45,0,0,13.08888889,0.022222222,590
5031,13,484,37.23076923,0.074380165,0,1.188016529,0.016528926,4987
5032,11,501,45.54545455,0,0,1.067864271,0.015968064,543
5033,6,197,32.83333333,0.020304569,0,2.604060914,0.096446701,644
5034,10,450,45,0.002222222,0,1.14,0,520
5035,14,380,27.14285714,0,0,1.223684211,0.002631579,466
5036,18,413,22.94444444,0,0,1.024213075,0.002421308,424
5037,21,660,31.42857143,0.003030303,0,0.624242424,0.007575758,460
5038,13,507,39,0.019723866,0,0.788954635,0.001972387,804
5039,37,957,25.86486486,0.036572623,0,0.414838036,0.00522466,11247
5040,15,487,32.46666667,0.002053388,0,0.80698152,0.008213552,418
5041,11,486,44.18181818,0,0,0.553497942,0.002057613,270
5042,21,510,24.28571429,0.007843137,0,0.515686275,0.029411765,291
5043,22,816,37.09090909,0.011029412,0,0.267156863,0.00245098,329
5044,11,187,17,0.058823529,0,1,0.037433155,330
5045,19,578,30.42105263,0,0,0.316608997,0.005190311,186
5046,39,1164,29.84615385,0,0,0.146907216,0,171
5047,28,1014,36.21428571,0.013806706,0,0.1617357,0.001972387,634
5048,4,177,44.25,0,0,0.920903955,0,163
5049,13,383,29.46153846,0,0,0.417754569,0.002610966,161
5050,9,339,37.66666667,0,0,0.460176991,0,156
5051,1,50,50,0.16,0,2.92,0,296
5052,4,178,44.5,0,0,0.820224719,0.011235955,148
5053,4,170,42.5,0,0,0.858823529,0.005882353,147
5054,4,165,41.25,0.012121212,0,0.836363636,0.012121212,229
5055,9,320,35.55555556,0.2875,0,0.428125,0.015625,1825
5056,10,281,28.1,0.003558719,0,0.480427046,0.014234875,139
5057,10,249,24.9,0,0,0.522088353,0,130
5058,4,146,36.5,0.438356164,0,0.883561644,0.01369863,236
5059,32,1308,40.875,0.002293578,0,0.088685015,0.000764526,228
5060,4,131,32.75,0.061068702,0,0.839694656,0,225
5061,7,186,26.57142857,0.177419355,2.897849462,3.61827957,0.086021505,1352
5062,6,88,14.66666667,2.034090909,0,8.659090909,0.659090909,2563
5063,16,482,30.125,0.105809129,3.93153527,6.890041494,0.024896266,5914
5064,2,65,32.5,0.292307692,0,11.16923077,0.015384615,3877
5065,13,313,24.07692308,0.587859425,12.06389776,0.629392971,1.45686901,6269
5066,25,1302,52.08,0.006144393,0,1.692780338,0.000768049,2260
5067,4,160,40,0.025,0,5.44375,0.00625,1140
5068,6,234,39,0.115384615,0,2.098290598,0.008547009,2906
5069,15,777,51.8,0.055341055,0,0.535392535,0.002574003,995
5070,4,153,38.25,0.045751634,0,2.366013072,0.013071895,1480
5071,29,1637,56.44827586,0.017104459,0,0.087965791,0,871
5072,42,2167,51.5952381,0.4808491,40.28287956,4.670050761,0.468389479,256817
5073,32,1469,45.90625,0.206943499,10.91422737,1.064669843,0.022464261,39768
5074,12,514,42.83333333,1.221789883,18.51167315,24.26653696,0.110894942,61872
5075,2,142,71,1.781690141,31.24647887,19.0915493,0.021126761,14434
5076,41,2100,51.2195122,0.183333333,1.87047619,12.62714286,0.042380952,44567
5077,9,404,44.88888889,0.044554455,0.381188119,0,0.012376238,637
5078,6,284,47.33333333,5.63028169,0.225352113,3.091549296,0.028169014,49370
5079,31,1763,56.87096774,0.008508225,0,3.203062961,0.023255814,7829
5080,40,2149,53.725,0.047929269,0,2.317822243,0.023731968,8176
5081,20,957,47.85,0.136886102,0,4.344827586,0.003134796,7629
5082,36,1472,40.88888889,0.654891304,0,2.349184783,0.005434783,22762
5083,29,1480,51.03448276,0.060810811,0,2.214864865,0.006081081,6843
5084,20,735,36.75,0.062585034,0,3.057142857,0.040816327,2812
5085,2,90,45,1.2,0,18.63333333,0.011111111,7896
5086,6,380,63.33333333,0,0,1.786842105,0,679
5087,26,1129,43.42307692,0.124003543,0,0.582816652,0.008857396,42566
5088,1,53,53,0.132075472,0,12.28301887,0.037735849,776
5089,18,805,44.72222222,0.137888199,0,0.659627329,0.009937888,3344
5090,4,221,55.25,0.21719457,0,2.352941176,0.018099548,1924
5091,26,1475,56.73076923,0.042711864,0,0.313898305,0.011525424,2759
5092,37,1660,44.86486486,0.022891566,0,0.184939759,0.001807229,8459
5093,3,92,30.66666667,0,0,3.02173913,0,278
5094,10,356,35.6,0.530898876,0,0.747191011,0.561797753,13595
5095,37,1993,53.86486486,0.486703462,0,0.121926744,0.002508781,25393
5096,22,624,28.36363636,0.504807692,0,0.386217949,0.004807692,10086
5097,6,313,52.16666667,0.047923323,0,0.466453674,0.012779553,593
5098,8,382,47.75,0.018324607,0,0.37434555,0,3052
5099,28,1205,43.03571429,0.152697095,0,0.112863071,0.013278008,6021
5100,2,50,25,0.62,100.98,0,0,5049
5101,6,171,28.5,0,0,1.748538012,0.029239766,304
5102,5,173,34.6,0.36416185,0,1.086705202,0,1926
5103,3,131,43.66666667,0.893129771,0,1.251908397,0.015267176,3784
5104,54,1480,27.40740741,0.055405405,0,2.290540541,0.004054054,5508
5105,6,158,26.33333333,0.265822785,13.36708861,0,0,2899
5106,3,184,61.33333333,0,0,1.369565217,0,252
5107,1,57,57,0.052631579,0,18.61403509,0,1229
5108,5,272,54.4,0.018382353,33.76838235,5.426470588,1.860294118,11167
5109,4,184,46,0.342391304,25.80978261,1.722826087,0.054347826,9316
5110,1,59,59,1.830508475,60.74576271,7.203389831,0.016949153,5316
5111,1,189,189,0.100529101,17.95767196,2.158730159,0.047619048,3950
5112,30,1067,35.56666667,0.010309278,2.314901593,0,0,2470
5113,3,117,39,0.564102564,18.05128205,3.376068376,0.034188034,3401
5114,26,962,37,0,0,0.892931393,0,859
5115,2,157,78.5,0,0,4.159235669,0,653
5116,8,446,55.75,0.112107623,0,1.369955157,0.058295964,9116
5117,20,438,21.9,0.006849315,0,0.566210046,0.00456621,250
5118,8,284,35.5,0,0,0.651408451,0,185
5119,31,1353,43.64516129,1.155210643,18.90022173,9.456762749,0.00886918,76602
5120,69,2496,36.17391304,0.298076923,10.10216346,6.162259615,0.006810897,52019
5121,37,2219,59.97297297,0.307796305,5.798557909,4.796304642,0.029292474,45540
5122,7,466,66.57142857,0.203862661,20.13733906,7.52360515,0.021459227,15776
5123,53,876,16.52830189,0.235159817,8.138127854,3.877853881,0.03196347,32631
5124,47,602,12.80851064,0.641196013,11.73754153,6.121262458,0.00166113,16758
5125,11,550,50,0.189090909,11.13272727,7.330909091,0.007272727,13049
5126,6,281,46.83333333,0.498220641,19.37010676,6.448398577,0.007117438,7915
5127,29,1139,39.27586207,0.069359087,4.21334504,1.066725198,0.000877963,7755
5128,13,499,38.38461538,0.316633267,7.394789579,2.066132265,0.006012024,7530
5129,127,2643,20.81102362,0.076428301,1.374952705,0.771471812,0.001513432,5747
5130,48,1356,28.25,0.061946903,2.30899705,0.147492625,0.008112094,4404
5131,50,1100,22,1.877272727,1.979090909,7.818181818,0.033636364,56265
5132,1,80,80,0.025,18.95,0,0,1516
5133,6,173,28.83333333,0.913294798,6.057803468,14.79190751,0.323699422,6336
5134,32,977,30.53125,0.305015353,1.06345957,6.765609007,0.00716479,15336
5135,12,403,33.58333333,0.260545906,2.084367246,0.652605459,0.044665012,4668
5136,2,119,59.5,0.285714286,6.453781513,5.336134454,0.067226891,3174
5137,1,86,86,0.034883721,7.23255814,1.313953488,0,797
5138,1,73,73,0.164383562,5.808219178,8.342465753,0.054794521,1627
5139,1,14,14,5.642857143,23.14285714,0,0,2798
5140,31,1480,47.74193548,0.001351351,0,18.43040541,0.000675676,27310
5141,42,2801,66.69047619,0.001428061,0,7.419850054,0.022491967,22126
5142,18,824,45.77777778,0.048543689,0,10.35315534,0.001213592,10218
5143,57,2255,39.56140351,0.000443459,0,3.694456763,0,8367
5144,24,1716,71.5,0.601981352,0,4.60955711,0.082750583,68571
5145,104,3091,29.72115385,0.633128437,0,2.442575218,0.00064704,130411
5146,63,2551,40.49206349,0.02744022,0,2.874951,0.002744022,10707
5147,37,1432,38.7027027,0.020251397,0,2.433659218,0.018156425,46944
5148,13,550,42.30769231,0.68,0,5.578181818,0.029090909,15602
5149,17,621,36.52941176,0.045088567,0,4.644122383,0.006441224,3082
5150,20,730,36.5,0.009589041,0,3.571232877,0,4077
5151,47,1588,33.78723404,0.07115869,0,1.468513854,0.001259446,5183
5152,25,890,35.6,0.166292135,0,2.503370787,0.004494382,9623
5153,7,250,35.71428571,0.144,0,8.808,0.004,3501
5154,26,799,30.73076923,0.883604506,0,2.633291615,0.050062578,19821
5155,25,1777,71.08,0.005627462,0,1.000562746,0.001688239,3087
5156,40,444,11.1,0.603603604,0,3.558558559,0.006756757,8208
5157,7,184,26.28571429,0.097826087,0,5.923913043,0,2706
5158,2,80,40,0,0,12.25,0.0125,981
5159,55,714,12.98181818,0.056022409,0,1.06302521,0.004201681,1228
5160,21,739,35.19047619,0.00405954,0,0.99458728,0,2707
5161,19,833,43.84210526,0.06482593,0,0.739495798,0,2499
5162,6,160,26.66666667,0,0,3.74375,0,599
5163,7,141,20.14285714,0.418439716,0,3.312056738,0.943262411,10808
5164,13,674,51.84615385,0.03264095,0,0.442136499,0,7480
5165,13,720,55.38461538,0.031944444,0,0.409722222,0,7717
5166,20,522,26.1,0,0,0.5651341,0.001915709,296
5167,13,676,52,0.038461538,0,0.426035503,0,7829
5168,13,666,51.23076923,0.033033033,0,0.399399399,0,7237
5169,12,559,46.58333333,0.692307692,0,0.440071556,0.003577818,42176
5170,9,245,27.22222222,0.106122449,0,0.951020408,0.012244898,618
5171,4,169,42.25,0,0,1.01183432,0.00591716,172
5172,76,2433,32.01315789,0,0,4.202630497,0.001644061,10229
5173,6,361,60.16666667,0.005540166,0,0.523545706,0.005540166,193
5174,2,122,61,0.172131148,20.13114754,6.262295082,0.024590164,3233
5175,15,585,39,0.006837607,0,2.073504274,0.001709402,1320
5176,4,190,47.5,0.021052632,0,4.347368421,0.031578947,833
5177,1,76,76,0.513157895,0,4.223684211,0.210526316,1229
5178,54,3026,56.03703704,0.234963648,9.896893589,10.57270324,0.60343688,104140
5179,26,1103,42.42307692,0.169537625,20.11423391,9.810516772,0.032638259,34906
5180,23,553,24.04347826,0.086799277,8.766726944,1.598553345,0.001808318,7082
5181,69,2783,40.33333333,0.232482932,0.694214876,2.362917715,0.063600431,47248
5182,22,596,27.09090909,0.063758389,0.986577181,1.994966443,0,6288
5183,21,690,32.85714286,0.971014493,0.753623188,0,0.002898551,24607
5184,21,642,30.57142857,0.029595016,0,6.76635514,0.003115265,4761
5185,4,322,80.5,0,0,6.155279503,0.00931677,1985
5186,7,376,53.71428571,0,0,2.885638298,0,1085
5187,13,762,58.61538462,0.167979003,0,1.379265092,0.023622047,4387
5188,9,423,47,0,0,2.453900709,0.009456265,1042
5189,6,252,42,0.007936508,0,2.476190476,0,654
5190,29,1013,34.93103448,0,0,0.578479763,0,586
5191,4,182,45.5,0.395604396,0,8.192307692,0.016483516,7918
5192,31,908,29.29032258,0.455947137,12.47136564,4.661894273,0.019823789,28311
5193,13,707,54.38461538,0.12446959,11.55021216,0.387553041,0,8440
5194,32,1352,42.25,0.229289941,4.590236686,0.439349112,0.008136095,19921
5195,3,160,53.33333333,0.4875,4.55625,0.84375,0.00625,1966
5196,19,849,44.68421053,0.135453475,0.657243816,0,0.002355713,38385
5197,48,2691,56.0625,0.961724266,0,5.272017837,0.082497213,102217
5198,37,1194,32.27027027,0,0,2.314907873,0.001675042,2766
5199,58,2342,40.37931034,0.198975235,0,0.556789069,0.016652434,32076
5200,17,450,26.47058824,0.002222222,0,1.551111111,0.006666667,704
5201,35,636,18.17142857,0.01572327,0,1.059748428,0.004716981,14521
5202,17,526,30.94117647,0.190114068,0,0.807984791,0.005703422,1706
5203,29,818,28.20689655,0.042787286,0,0.358190709,0.074572127,15619
5204,46,1629,35.41304348,0.104358502,0,0.173726212,0.063842848,37583
5205,39,684,17.53846154,0,0,0.222222222,0,152
5206,10,287,28.7,0.031358885,0,0.442508711,0.031358885,1074
5207,4,200,50,0.055,0,2.955,0.245,2516
5208,26,789,30.34615385,0.223067174,2.116603295,1.108998733,0.012674271,55627
5209,15,411,27.4,0,0,1.737226277,0,714
5210,13,280,21.53846154,0.092857143,3.075,3.385714286,0.014285714,2620
5211,10,521,52.1,0.065259117,0.445297505,3.886756238,0.005758157,6467
5212,45,1555,34.55555556,0.118971061,0,0.967202572,0.002572347,6063
5213,23,706,30.69565217,0.001416431,0,2.014164306,0.014164306,1432
5214,4,174,43.5,0,0,5.908045977,0,1028
5215,31,1108,35.74193548,0,0,0.83032491,0.001805054,922
5216,43,1718,39.95348837,0.039580908,0,0.515133877,0.001746217,1733
